Source,open,high,low,close,volume
2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485
2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296
2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348
2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178
2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914
2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315
2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987
2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652
2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613
2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431
2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921
2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594
2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576
2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685
2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129
2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418
2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456
2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847
2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009
2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105
2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192
2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003
2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347
2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748
2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121
2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728
2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601
2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589
2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604
2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187
2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758
2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545
2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988
2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697
2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669
2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209
2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531
2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534
2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125
2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614
2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864
2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329
2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561
2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697
2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012
2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002
2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275
2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826
2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178
2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419
2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584
2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421
