,Source,open_time,open,high,low,close,volume
516,BTCUSDT-1d-2024-08.csv,1724980000000.0,59365.62,59894.76,57700.01,59093.75,27.28534
517,BTCUSDT-1d-2024-08.csv,1725060000000.0,59138.38,59455.2,58761.61,58975.29,7.78041
518,BTCUSDT-1d-2024-09.csv,1725150000000.0,58975.27,59032.07,57250.0,57362.31,17.64663
519,BTCUSDT-1d-2024-09.csv,1725240000000.0,57410.3,59362.82,57300.0,59137.23,19.57341
520,BTCUSDT-1d-2024-09.csv,1725320000000.0,59137.23,59767.94,57500.0,57500.0,20.78069
521,BTCUSDT-1d-2024-09.csv,1725410000000.0,57540.0,58521.24,55900.1,57949.95,34.03367
522,BTCUSDT-1d-2024-09.csv,1725490000000.0,57950.0,58251.17,55800.0,56144.58,18.05303
523,BTCUSDT-1d-2024-09.csv,1725580000000.0,56205.32,56956.38,52635.18,53944.13,62.77745
524,BTCUSDT-1d-2024-09.csv,1725670000000.0,53985.43,54848.89,53791.6,54137.87,25.9983
525,BTCUSDT-1d-2024-09.csv,1725750000000.0,54171.5,55250.0,53648.37,54810.82,19.8121
526,BTCUSDT-1d-2024-09.csv,1725840000000.0,54877.2,58000.0,54601.32,57036.68,33.65932
527,BTCUSDT-1d-2024-09.csv,1725930000000.0,57007.79,57881.16,56425.6,57668.97,13.46267
528,BTCUSDT-1d-2024-09.csv,1726010000000.0,57596.22,57949.44,55661.03,57497.95,30.64867
529,BTCUSDT-1d-2024-09.csv,1726100000000.0,57497.88,58445.58,57400.57,58067.31,33.72888
530,BTCUSDT-1d-2024-09.csv,1726190000000.0,58067.31,60500.01,57636.86,60433.9,23.79421
531,BTCUSDT-1d-2024-09.csv,1726270000000.0,60442.97,60489.0,59412.0,59999.97,13.87173
532,BTCUSDT-1d-2024-09.csv,1726360000000.0,59951.11,60229.47,58690.41,59114.86,25.59568
533,BTCUSDT-1d-2024-09.csv,1726440000000.0,59082.3,59157.89,57504.72,58274.77,23.78607
534,BTCUSDT-1d-2024-09.csv,1726530000000.0,58260.63,61235.36,57700.0,60223.65,42.68394
535,BTCUSDT-1d-2024-09.csv,1726620000000.0,60230.18,61600.0,59346.61,61480.81,39.53921
536,BTCUSDT-1d-2024-09.csv,1726700000000.0,61480.86,63828.39,61480.83,62852.8,53.11906
537,BTCUSDT-1d-2024-09.csv,1726790000000.0,62855.79,64077.58,62371.32,63163.2,31.95767
538,BTCUSDT-1d-2024-09.csv,1726880000000.0,63163.2,63500.0,62744.21,63410.39,9.73374
539,BTCUSDT-1d-2024-09.csv,1726960000000.0,63355.57,63864.64,62397.92,63599.71,18.77422
540,BTCUSDT-1d-2024-09.csv,1727050000000.0,63600.0,64691.96,62617.72,63300.53,26.74522
541,BTCUSDT-1d-2024-09.csv,1727140000000.0,63311.77,64631.67,62630.6,64257.06,27.57111
542,BTCUSDT-1d-2024-09.csv,1727220000000.0,64287.82,64759.28,62950.77,63154.6,15.07354
543,BTCUSDT-1d-2024-09.csv,1727310000000.0,63154.54,65731.19,62665.45,65051.65,33.80947
544,BTCUSDT-1d-2024-09.csv,1727400000000.0,65122.4,66398.77,64848.0,65785.7,18.55198
545,BTCUSDT-1d-2024-09.csv,1727480000000.0,65785.53,66229.72,65406.86,65908.11,8.96875
546,BTCUSDT-1d-2024-09.csv,1727570000000.0,65906.83,66026.04,65419.19,65670.63,5.99992
547,BTCUSDT-1d-2024-09.csv,1727650000000.0,65571.02,65645.89,62904.0,63291.96,28.97339
548,BTCUSDT-1d-2024-10.csv,1727740000000.0,63292.04,64077.58,60515.92,60999.49,48.54306
549,BTCUSDT-1d-2024-10.csv,1727830000000.0,60974.39,62318.65,60000.0,60630.7,25.06264
550,BTCUSDT-1d-2024-10.csv,1727910000000.0,60731.27,61463.8,59901.67,60742.89,13.86032
551,BTCUSDT-1d-2024-10.csv,1728000000000.0,60797.01,62379.71,60492.87,62042.3,19.36932
552,BTCUSDT-1d-2024-10.csv,1728090000000.0,62042.3,62196.37,61655.7,61983.49,5.92717
553,BTCUSDT-1d-2024-10.csv,1728170000000.0,61983.49,62825.4,61631.9,62807.02,11.08624
554,BTCUSDT-1d-2024-10.csv,1728260000000.0,62757.67,64329.1,62159.31,62209.41,28.75472
555,BTCUSDT-1d-2024-10.csv,1728350000000.0,62209.48,63171.42,61897.0,62195.18,22.16203
556,BTCUSDT-1d-2024-10.csv,1728430000000.0,62194.21,62538.8,60350.0,60601.4,18.01261
557,BTCUSDT-1d-2024-10.csv,1728520000000.0,60681.93,61292.4,58947.8,60240.36,17.44876
558,BTCUSDT-1d-2024-10.csv,1728600000000.0,60241.25,63167.59,60097.95,62335.85,32.24241
559,BTCUSDT-1d-2024-10.csv,1728690000000.0,62335.85,63437.6,62331.34,63138.19,12.2011
560,BTCUSDT-1d-2024-10.csv,1728780000000.0,63170.0,63183.8,62072.94,62857.8,7.34499
561,BTCUSDT-1d-2024-10.csv,1728860000000.0,62797.43,66289.4,62459.21,66022.65,41.97345
562,BTCUSDT-1d-2024-10.csv,1728950000000.0,66111.08,67754.48,64851.43,67050.8,38.56613
563,BTCUSDT-1d-2024-10.csv,1729040000000.0,67073.42,68252.0,66734.78,67602.34,23.27619
564,BTCUSDT-1d-2024-10.csv,1729120000000.0,67602.34,67900.0,66662.69,67438.97,19.75877
565,BTCUSDT-1d-2024-10.csv,1729210000000.0,67438.44,68970.06,67168.89,68367.24,24.48331
566,BTCUSDT-1d-2024-10.csv,1729300000000.0,68367.37,68638.91,68045.52,68325.14,4.71292
567,BTCUSDT-1d-2024-10.csv,1729380000000.0,68313.8,69100.0,68100.01,69029.51,11.78219
568,BTCUSDT-1d-2024-10.csv,1729470000000.0,68929.97,69332.17,66850.0,67157.89,33.20545
569,BTCUSDT-1d-2024-10.csv,1729560000000.0,67067.1,67801.05,66591.64,67317.44,25.76973
570,BTCUSDT-1d-2024-10.csv,1729640000000.0,67443.85,67461.49,65295.86,66669.22,23.35138
571,BTCUSDT-1d-2024-10.csv,1729730000000.0,66741.21,68798.03,66519.63,68214.69,39.35292
572,BTCUSDT-1d-2024-10.csv,1729810000000.0,68123.67,68500.0,65800.0,66575.14,36.16697
573,BTCUSDT-1d-2024-10.csv,1729900000000.0,66575.5,67414.82,66505.42,67148.24,5.82602
574,BTCUSDT-1d-2024-10.csv,1729990000000.0,67085.03,68193.22,66923.38,67900.0,12.82663
575,BTCUSDT-1d-2024-10.csv,1730070000000.0,67900.0,70000.0,67602.81,69903.53,48.18969
576,BTCUSDT-1d-2024-10.csv,1730160000000.0,69721.94,73272.49,69641.89,72671.11,92.31967
577,BTCUSDT-1d-2024-10.csv,1730250000000.0,72645.72,72910.61,71440.71,72475.12,32.53486
578,BTCUSDT-1d-2024-10.csv,1730330000000.0,72472.22,72643.28,69800.0,70395.71,28.09572
